# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2008-04-08 18:23:17 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 05242300 MISSISSIPPI RIVER AT BRAINERD, MN
#    USGS 05270700 MISSISSIPPI RIVER AT ST. CLOUD, MN
#    USGS 05331000 MISSISSIPPI RIVER AT ST. PAUL, MN
#    USGS 05378500 MISSISSIPPI RIVER AT WINONA, MN
#    USGS 05389500 Mississippi River at McGregor, IA
#    USGS 05420500 Mississippi River at Clinton, IA
#    USGS 05587450 Mississippi River at Grafton, IL
#    USGS 07010000 Mississippi River at St. Louis, MO
#    USGS 07022000 Mississippi River at Thebes, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05242300
#    DD parameter statistic   Description
#    10   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	10_00060_00003	10_00060_00003_cd
USGS	07022000	1992-11-29	460000	A
USGS	07022000	1992-11-30	444000	A
USGS	07022000	1992-12-01	426000	A
USGS	07022000	1992-12-02	403000	A
USGS	07022000	1992-12-03	381000	A
USGS	07022000	1992-12-04	362000	A
USGS	07022000	1992-12-05	344000	A
USGS	07022000	1992-12-06	329000	A
USGS	07022000	1992-12-07	310000	A
USGS	07022000	1992-12-08	290000	A
USGS	07022000	1992-12-09	272000	A
USGS	07022000	1992-12-10	248000	A
USGS	07022000	1992-12-11	234000	A
USGS	07022000	1992-12-12	232000	A
USGS	07022000	1992-12-13	232000	A
USGS	07022000	1992-12-14	233000	A
USGS	07022000	1992-12-15	236000	A
USGS	07022000	1992-12-16	279000	A
USGS	07022000	1992-12-17	381000	A
USGS	07022000	1992-12-18	446000	A
USGS	07022000	1992-12-19	482000	A
USGS	07022000	1992-12-20	502000	A
USGS	07022000	1992-12-21	504000	A
USGS	07022000	1992-12-22	501000	A
USGS	07022000	1992-12-23	483000	A
USGS	07022000	1992-12-24	454000	A
USGS	07022000	1992-12-25	407000	A
USGS	07022000	1992-12-26	354000	A
USGS	07022000	1992-12-27	315000	A
USGS	07022000	1992-12-28	291000	A
USGS	07022000	1992-12-29	279000	A
USGS	07022000	1992-12-30	279000	A
USGS	07022000	1992-12-31	280000	A
USGS	07022000	1993-01-01	279000	A
USGS	07022000	1993-01-02	286000	A
USGS	07022000	1993-01-03	286000	A
USGS	07022000	1993-01-04	286000	A
USGS	07022000	1993-01-05	342000	A
USGS	07022000	1993-01-06	435000	A
USGS	07022000	1993-01-07	458000	A
USGS	07022000	1993-01-08	465000	A
USGS	07022000	1993-01-09	456000	A
USGS	07022000	1993-01-10	424000	A
USGS	07022000	1993-01-11	391000	A
USGS	07022000	1993-01-12	356000	A
USGS	07022000	1993-01-13	323000	A
USGS	07022000	1993-01-14	305000	A
USGS	07022000	1993-01-15	291000	A
USGS	07022000	1993-01-16	285000	A
USGS	07022000	1993-01-17	285000	A
USGS	07022000	1993-01-18	280000	A
USGS	07022000	1993-01-19	271000	A
USGS	07022000	1993-01-20	262000	A
USGS	07022000	1993-01-21	265000	A
USGS	07022000	1993-01-22	276000	A
USGS	07022000	1993-01-23	286000	A
USGS	07022000	1993-01-24	287000	A
USGS	07022000	1993-01-25	294000	A
USGS	07022000	1993-01-26	313000	A
USGS	07022000	1993-01-27	323000	A
USGS	07022000	1993-01-28	315000	A
USGS	07022000	1993-01-29	307000	A
USGS	07022000	1993-01-30	301000	A
USGS	07022000	1993-01-31	294000	A
USGS	07022000	1993-02-01	288000	A
USGS	07022000	1993-02-02	280000	A
USGS	07022000	1993-02-03	269000	A
USGS	07022000	1993-02-04	263000	A
USGS	07022000	1993-02-05	261000	A
USGS	07022000	1993-02-06	260000	A
USGS	07022000	1993-02-07	255000	A
USGS	07022000	1993-02-08	249000	A
USGS	07022000	1993-02-09	241000	A
USGS	07022000	1993-02-10	236000	A
USGS	07022000	1993-02-11	238000	A
USGS	07022000	1993-02-12	242000	A
USGS	07022000	1993-02-13	243000	A
USGS	07022000	1993-02-14	246000	A
USGS	07022000	1993-02-15	254000	A
USGS	07022000	1993-02-16	263000	A
USGS	07022000	1993-02-17	261000	A
USGS	07022000	1993-02-18	245000	A
USGS	07022000	1993-02-19	225000	A
USGS	07022000	1993-02-20	214000	A
USGS	07022000	1993-02-21	220000	A
USGS	07022000	1993-02-22	230000	A
USGS	07022000	1993-02-23	227000	A
USGS	07022000	1993-02-24	221000	A
USGS	07022000	1993-02-25	214000	A
USGS	07022000	1993-02-26	206000	A
USGS	07022000	1993-02-27	202000	A
USGS	07022000	1993-02-28	196000	A
USGS	07022000	1993-03-01	192000	A
USGS	07022000	1993-03-02	198000	A
USGS	07022000	1993-03-03	219000	A
USGS	07022000	1993-03-04	230000	A
USGS	07022000	1993-03-05	302000	A
USGS	07022000	1993-03-06	395000	A
USGS	07022000	1993-03-07	448000	A
USGS	07022000	1993-03-08	475000	A
USGS	07022000	1993-03-09	492000	A
USGS	07022000	1993-03-10	503000	A
USGS	07022000	1993-03-11	506000	A
USGS	07022000	1993-03-12	505000	A
USGS	07022000	1993-03-13	494000	A
USGS	07022000	1993-03-14	484000	A
USGS	07022000	1993-03-15	477000	A
USGS	07022000	1993-03-16	463000	A
USGS	07022000	1993-03-17	441000	A
USGS	07022000	1993-03-18	408000	A
USGS	07022000	1993-03-19	373000	A
USGS	07022000	1993-03-20	345000	A
USGS	07022000	1993-03-21	327000	A
USGS	07022000	1993-03-22	313000	A
USGS	07022000	1993-03-23	305000	A
USGS	07022000	1993-03-24	311000	A
USGS	07022000	1993-03-25	336000	A
USGS	07022000	1993-03-26	370000	A
USGS	07022000	1993-03-27	392000	A
USGS	07022000	1993-03-28	405000	A
USGS	07022000	1993-03-29	417000	A
USGS	07022000	1993-03-30	422000	A
USGS	07022000	1993-03-31	422000	A
USGS	07022000	1993-04-01	421000	A
USGS	07022000	1993-04-02	428000	A
USGS	07022000	1993-04-03	445000	A
USGS	07022000	1993-04-04	468000	A
USGS	07022000	1993-04-05	492000	A
USGS	07022000	1993-04-06	508000	A
USGS	07022000	1993-04-07	514000	A
USGS	07022000	1993-04-08	516000	A
USGS	07022000	1993-04-09	523000	A
USGS	07022000	1993-04-10	525000	A
USGS	07022000	1993-04-11	521000	A
USGS	07022000	1993-04-12	519000	A
USGS	07022000	1993-04-13	520000	A
USGS	07022000	1993-04-14	519000	A
USGS	07022000	1993-04-15	534000	A
USGS	07022000	1993-04-16	564000	A
USGS	07022000	1993-04-17	595000	A
USGS	07022000	1993-04-18	627000	A
USGS	07022000	1993-04-19	649000	A
USGS	07022000	1993-04-20	658000	A
USGS	07022000	1993-04-21	650000	A
USGS	07022000	1993-04-22	644000	A
USGS	07022000	1993-04-23	633000	A
USGS	07022000	1993-04-24	626000	A
USGS	07022000	1993-04-25	618000	A
USGS	07022000	1993-04-26	610000	A
USGS	07022000	1993-04-27	610000	A
USGS	07022000	1993-04-28	607000	A
USGS	07022000	1993-04-29	604000	A
USGS	07022000	1993-04-30	599000	A
USGS	07022000	1993-05-01	597000	A
USGS	07022000	1993-05-02	593000	A
USGS	07022000	1993-05-03	592000	A
USGS	07022000	1993-05-04	600000	A
USGS	07022000	1993-05-05	596000	A
USGS	07022000	1993-05-06	588000	A
USGS	07022000	1993-05-07	594000	A
USGS	07022000	1993-05-08	604000	A
USGS	07022000	1993-05-09	611000	A
USGS	07022000	1993-05-10	611000	A
USGS	07022000	1993-05-11	614000	A
USGS	07022000	1993-05-12	618000	A
USGS	07022000	1993-05-13	617000	A
USGS	07022000	1993-05-14	620000	A
USGS	07022000	1993-05-15	620000	A
USGS	07022000	1993-05-16	625000	A
USGS	07022000	1993-05-17	621000	A
USGS	07022000	1993-05-18	619000	A
USGS	07022000	1993-05-19	617000	A
USGS	07022000	1993-05-20	606000	A
USGS	07022000	1993-05-21	598000	A
USGS	07022000	1993-05-22	586000	A
USGS	07022000	1993-05-23	564000	A
USGS	07022000	1993-05-24	540000	A
USGS	07022000	1993-05-25	515000	A
USGS	07022000	1993-05-26	494000	A
USGS	07022000	1993-05-27	472000	A
USGS	07022000	1993-05-28	453000	A
USGS	07022000	1993-05-29	441000	A
USGS	07022000	1993-05-30	428000	A
USGS	07022000	1993-05-31	414000	A
USGS	07022000	1993-06-01	403000	A
USGS	07022000	1993-06-02	396000	A
USGS	07022000	1993-06-03	393000	A
USGS	07022000	1993-06-04	386000	A
USGS	07022000	1993-06-05	378000	A
USGS	07022000	1993-06-06	373000	A
USGS	07022000	1993-06-07	379000	A
USGS	07022000	1993-06-08	393000	A
USGS	07022000	1993-06-09	423000	A
USGS	07022000	1993-06-10	452000	A
USGS	07022000	1993-06-11	462000	A
USGS	07022000	1993-06-12	465000	A
USGS	07022000	1993-06-13	462000	A
USGS	07022000	1993-06-14	459000	A
USGS	07022000	1993-06-15	455000	A
USGS	07022000	1993-06-16	449000	A
USGS	07022000	1993-06-17	441000	A
USGS	07022000	1993-06-18	436000	A
USGS	07022000	1993-06-19	431000	A
USGS	07022000	1993-06-20	428000	A
USGS	07022000	1993-06-21	422000	A
USGS	07022000	1993-06-22	421000	A
USGS	07022000	1993-06-23	419000	A
USGS	07022000	1993-06-24	418000	A
USGS	07022000	1993-06-25	425000	A
USGS	07022000	1993-06-26	437000	A
USGS	07022000	1993-06-27	449000	A
USGS	07022000	1993-06-28	469000	A
USGS	07022000	1993-06-29	485000	A
USGS	07022000	1993-06-30	496000	A
USGS	07022000	1993-07-01	503000	A
USGS	07022000	1993-07-02	505000	A
USGS	07022000	1993-07-03	510000	A
USGS	07022000	1993-07-04	527000	A
USGS	07022000	1993-07-05	558000	A
USGS	07022000	1993-07-06	591000	A
USGS	07022000	1993-07-07	622000	A
USGS	07022000	1993-07-08	659000	A
USGS	07022000	1993-07-09	702000	A
USGS	07022000	1993-07-10	740000	A
USGS	07022000	1993-07-11	759000	A
USGS	07022000	1993-07-12	781000	A
USGS	07022000	1993-07-13	799000	A
USGS	07022000	1993-07-14	828000	A
USGS	07022000	1993-07-15	864000	A
USGS	07022000	1993-07-16	837000	A
USGS	07022000	1993-07-17	815000	A
USGS	07022000	1993-07-18	836000	A
USGS	07022000	1993-07-19	866000	A
USGS	07022000	1993-07-20	889000	A
USGS	07022000	1993-07-21	889000	A
USGS	07022000	1993-07-22	891000	A
USGS	07022000	1993-07-23	874000	A
USGS	07022000	1993-07-24	885000	A
USGS	07022000	1993-07-25	865000	A
USGS	07022000	1993-07-26	812000	A
USGS	07022000	1993-07-27	834000	A
USGS	07022000	1993-07-28	863000	A
USGS	07022000	1993-07-29	887000	A
USGS	07022000	1993-07-30	870000	A
USGS	07022000	1993-07-31	871000	A
USGS	07022000	1993-08-01	886000	A
USGS	07022000	1993-08-02	899000	A
USGS	07022000	1993-08-03	916000	A
USGS	07022000	1993-08-04	919000	A
USGS	07022000	1993-08-05	934000	A
USGS	07022000	1993-08-06	966000	A
USGS	07022000	1993-08-07	978000	A
USGS	07022000	1993-08-08	963000	A
USGS	07022000	1993-08-09	951000	A
USGS	07022000	1993-08-10	924000	A
USGS	07022000	1993-08-11	903000	A
USGS	07022000	1993-08-12	880000	A
USGS	07022000	1993-08-13	851000	A
USGS	07022000	1993-08-14	830000	A
USGS	07022000	1993-08-15	809000	A
USGS	07022000	1993-08-16	787000	A
USGS	07022000	1993-08-17	771000	A
USGS	07022000	1993-08-18	757000	A
USGS	07022000	1993-08-19	736000	A
USGS	07022000	1993-08-20	707000	A
USGS	07022000	1993-08-21	685000	A
USGS	07022000	1993-08-22	662000	A
USGS	07022000	1993-08-23	634000	A
USGS	07022000	1993-08-24	611000	A
USGS	07022000	1993-08-25	593000	A
USGS	07022000	1993-08-26	576000	A
USGS	07022000	1993-08-27	560000	A
USGS	07022000	1993-08-28	549000	A
USGS	07022000	1993-08-29	535000	A
USGS	07022000	1993-08-30	524000	A
USGS	07022000	1993-08-31	512000	A
USGS	07022000	1993-09-01	500000	A
USGS	07022000	1993-09-02	489000	A
USGS	07022000	1993-09-03	488000	A
USGS	07022000	1993-09-04	485000	A
USGS	07022000	1993-09-05	486000	A
USGS	07022000	1993-09-06	491000	A
USGS	07022000	1993-09-07	496000	A
USGS	07022000	1993-09-08	498000	A
USGS	07022000	1993-09-09	499000	A
USGS	07022000	1993-09-10	499000	A
USGS	07022000	1993-09-11	497000	A
USGS	07022000	1993-09-12	494000	A
USGS	07022000	1993-09-13	492000	A
USGS	07022000	1993-09-14	490000	A
USGS	07022000	1993-09-15	491000	A
USGS	07022000	1993-09-16	494000	A
USGS	07022000	1993-09-17	508000	A
USGS	07022000	1993-09-18	524000	A
USGS	07022000	1993-09-19	536000	A
USGS	07022000	1993-09-20	539000	A
USGS	07022000	1993-09-21	535000	A
USGS	07022000	1993-09-22	530000	A
USGS	07022000	1993-09-23	546000	A
USGS	07022000	1993-09-24	577000	A
USGS	07022000	1993-09-25	603000	A
USGS	07022000	1993-09-26	628000	A
USGS	07022000	1993-09-27	653000	A
USGS	07022000	1993-09-28	683000	A
USGS	07022000	1993-09-29	705000	A
USGS	07022000	1993-09-30	723000	A
USGS	07022000	1993-10-01	725000	A
USGS	07022000	1993-10-02	728000	A
USGS	07022000	1993-10-03	723000	A
USGS	07022000	1993-10-04	704000	A
USGS	07022000	1993-10-05	689000	A
USGS	07022000	1993-10-06	664000	A
USGS	07022000	1993-10-07	635000	A
USGS	07022000	1993-10-08	594000	A
USGS	07022000	1993-10-09	548000	A
USGS	07022000	1993-10-10	501000	A
USGS	07022000	1993-10-11	454000	A
USGS	07022000	1993-10-12	412000	A
USGS	07022000	1993-10-13	374000	A
USGS	07022000	1993-10-14	346000	A
USGS	07022000	1993-10-15	332000	A
USGS	07022000	1993-10-16	319000	A
USGS	07022000	1993-10-17	314000	A
USGS	07022000	1993-10-18	310000	A
USGS	07022000	1993-10-19	308000	A
USGS	07022000	1993-10-20	313000	A
USGS	07022000	1993-10-21	317000	A
USGS	07022000	1993-10-22	320000	A
USGS	07022000	1993-10-23	318000	A
USGS	07022000	1993-10-24	315000	A
USGS	07022000	1993-10-25	305000	A
USGS	07022000	1993-10-26	295000	A
USGS	07022000	1993-10-27	290000	A
USGS	07022000	1993-10-28	285000	A
USGS	07022000	1993-10-29	283000	A
USGS	07022000	1993-10-30	281000	A
USGS	07022000	1993-10-31	276000	A
USGS	07022000	1993-11-01	271000	A
USGS	07022000	1993-11-02	263000	A
USGS	07022000	1993-11-03	256000	A
USGS	07022000	1993-11-04	253000	A
USGS	07022000	1993-11-05	247000	A
USGS	07022000	1993-11-06	243000	A
USGS	07022000	1993-11-07	238000	A
USGS	07022000	1993-11-08	230000	A
USGS	07022000	1993-11-09	225000	A
USGS	07022000	1993-11-10	222000	A
USGS	07022000	1993-11-11	218000	A
USGS	07022000	1993-11-12	216000	A
USGS	07022000	1993-11-13	216000	A
USGS	07022000	1993-11-14	244000	A
USGS	07022000	1993-11-15	358000	A
USGS	07022000	1993-11-16	398000	A
USGS	07022000	1993-11-17	425000	A
USGS	07022000	1993-11-18	446000	A
USGS	07022000	1993-11-19	466000	A
USGS	07022000	1993-11-20	483000	A
USGS	07022000	1993-11-21	474000	A
USGS	07022000	1993-11-22	429000	A
USGS	07022000	1993-11-23	379000	A
USGS	07022000	1993-11-24	339000	A
USGS	07022000	1993-11-25	317000	A
USGS	07022000	1993-11-26	307000	A
USGS	07022000	1993-11-27	302000	A
USGS	07022000	1993-11-28	292000	A
USGS	07022000	1993-11-29	284000	A
USGS	07022000	1993-11-30	277000	A
USGS	07022000	1993-12-01	272000	A
USGS	07022000	1993-12-02	264000	A
USGS	07022000	1993-12-03	267000	A
USGS	07022000	1993-12-04	284000	A
USGS	07022000	1993-12-05	294000	A
USGS	07022000	1993-12-06	291000	A
USGS	07022000	1993-12-07	288000	A
USGS	07022000	1993-12-08	282000	A
USGS	07022000	1993-12-09	273000	A
USGS	07022000	1993-12-10	268000	A
USGS	07022000	1993-12-11	261000	A
USGS	07022000	1993-12-12	252000	A
USGS	07022000	1993-12-13	250000	A
USGS	07022000	1993-12-14	245000	A
USGS	07022000	1993-12-15	242000	A
USGS	07022000	1993-12-16	242000	A
USGS	07022000	1993-12-17	245000	A
USGS	07022000	1993-12-18	248000	A
USGS	07022000	1993-12-19	248000	A
USGS	07022000	1993-12-20	244000	A
USGS	07022000	1993-12-21	235000	A
USGS	07022000	1993-12-22	222000	A
USGS	07022000	1993-12-23	214000	A
USGS	07022000	1993-12-24	212000	A
USGS	07022000	1993-12-25	207000	A
USGS	07022000	1993-12-26	205000	A
USGS	07022000	1993-12-27	194000	A
USGS	07022000	1993-12-28	178000	A
USGS	07022000	1993-12-29	157000	A
USGS	07022000	1993-12-30	143000	A
USGS	07022000	1993-12-31	141000	A
USGS	07022000	1994-01-01	143000	A
USGS	07022000	1994-01-02	149000	A
USGS	07022000	1994-01-03	155000	A
USGS	07022000	1994-01-04	156000	A
USGS	07022000	1994-01-05	154000	A
USGS	07022000	1994-01-06	148000	A
USGS	07022000	1994-01-07	147000	A
USGS	07022000	1994-01-08	154000	A
USGS	07022000	1994-01-09	150000	A
USGS	07022000	1994-01-10	147000	A
USGS	07022000	1994-01-11	155000	A
USGS	07022000	1994-01-12	159000	A
USGS	07022000	1994-01-13	158000	A
USGS	07022000	1994-01-14	159000	A
USGS	07022000	1994-01-15	160000	A
USGS	07022000	1994-01-16	150000	A
USGS	07022000	1994-01-17	137000	A
USGS	07022000	1994-01-18	133000	A
USGS	07022000	1994-01-19	133000	A
USGS	07022000	1994-01-20	129000	A
USGS	07022000	1994-01-21	126000	A
USGS	07022000	1994-01-22	129000	A
USGS	07022000	1994-01-23	131000	A
USGS	07022000	1994-01-24	129000	A
USGS	07022000	1994-01-25	146000	A
USGS	07022000	1994-01-26	147000	A
USGS	07022000	1994-01-27	169000	A
USGS	07022000	1994-01-28	200000	A
USGS	07022000	1994-01-29	211000	A
USGS	07022000	1994-01-30	208000	A
USGS	07022000	1994-01-31	205000	A
USGS	07022000	1994-02-01	198000	A
USGS	07022000	1994-02-02	190000	A
USGS	07022000	1994-02-03	182000	A
USGS	07022000	1994-02-04	177000	A
USGS	07022000	1994-02-05	175000	A
USGS	07022000	1994-02-06	173000	A
USGS	07022000	1994-02-07	173000	A
USGS	07022000	1994-02-08	167000	A
USGS	07022000	1994-02-09	160000	A
USGS	07022000	1994-02-10	151000	A
USGS	07022000	1994-02-11	143000	A
USGS	07022000	1994-02-12	142000	A
USGS	07022000	1994-02-13	141000	A
USGS	07022000	1994-02-14	139000	A
USGS	07022000	1994-02-15	135000	A
USGS	07022000	1994-02-16	132000	A
USGS	07022000	1994-02-17	131000	A
USGS	07022000	1994-02-18	128000	A
USGS	07022000	1994-02-19	129000	A
USGS	07022000	1994-02-20	136000	A
USGS	07022000	1994-02-21	152000	A
USGS	07022000	1994-02-22	198000	A
USGS	07022000	1994-02-23	265000	A
USGS	07022000	1994-02-24	333000	A
USGS	07022000	1994-02-25	390000	A
USGS	07022000	1994-02-26	412000	A
USGS	07022000	1994-02-27	407000	A
USGS	07022000	1994-02-28	385000	A
USGS	07022000	1994-03-01	356000	A
USGS	07022000	1994-03-02	331000	A
USGS	07022000	1994-03-03	307000	A
USGS	07022000	1994-03-04	289000	A
USGS	07022000	1994-03-05	281000	A
USGS	07022000	1994-03-06	281000	A
USGS	07022000	1994-03-07	294000	A
USGS	07022000	1994-03-08	323000	A
USGS	07022000	1994-03-09	349000	A
USGS	07022000	1994-03-10	369000	A
USGS	07022000	1994-03-11	385000	A
USGS	07022000	1994-03-12	393000	A
USGS	07022000	1994-03-13	386000	A
USGS	07022000	1994-03-14	371000	A
USGS	07022000	1994-03-15	354000	A
USGS	07022000	1994-03-16	340000	A
USGS	07022000	1994-03-17	334000	A
USGS	07022000	1994-03-18	330000	A
USGS	07022000	1994-03-19	322000	A
USGS	07022000	1994-03-20	310000	A
USGS	07022000	1994-03-21	291000	A
USGS	07022000	1994-03-22	269000	A
USGS	07022000	1994-03-23	254000	A
USGS	07022000	1994-03-24	246000	A
USGS	07022000	1994-03-25	240000	A
USGS	07022000	1994-03-26	236000	A
USGS	07022000	1994-03-27	242000	A
USGS	07022000	1994-03-28	244000	A
USGS	07022000	1994-03-29	241000	A
USGS	07022000	1994-03-30	241000	A
USGS	07022000	1994-03-31	240000	A
USGS	07022000	1994-04-01	237000	A
USGS	07022000	1994-04-02	236000	A
USGS	07022000	1994-04-03	233000	A
USGS	07022000	1994-04-04	229000	A
USGS	07022000	1994-04-05	226000	A
USGS	07022000	1994-04-06	227000	A
USGS	07022000	1994-04-07	229000	A
USGS	07022000	1994-04-08	236000	A
USGS	07022000	1994-04-09	235000	A
USGS	07022000	1994-04-10	243000	A
USGS	07022000	1994-04-11	293000	A
USGS	07022000	1994-04-12	399000	A
USGS	07022000	1994-04-13	490000	A
USGS	07022000	1994-04-14	549000	A
USGS	07022000	1994-04-15	612000	A
USGS	07022000	1994-04-16	655000	A
USGS	07022000	1994-04-17	660000	A
USGS	07022000	1994-04-18	630000	A
USGS	07022000	1994-04-19	587000	A
USGS	07022000	1994-04-20	537000	A
USGS	07022000	1994-04-21	475000	A
USGS	07022000	1994-04-22	415000	A
USGS	07022000	1994-04-23	381000	A
USGS	07022000	1994-04-24	370000	A
USGS	07022000	1994-04-25	372000	A
USGS	07022000	1994-04-26	372000	A
USGS	07022000	1994-04-27	370000	A
USGS	07022000	1994-04-28	371000	A
USGS	07022000	1994-04-29	413000	A
USGS	07022000	1994-04-30	467000	A
USGS	07022000	1994-05-01	503000	A
USGS	07022000	1994-05-02	528000	A
USGS	07022000	1994-05-03	554000	A
USGS	07022000	1994-05-04	570000	A
USGS	07022000	1994-05-05	569000	A
USGS	07022000	1994-05-06	550000	A
USGS	07022000	1994-05-07	521000	A
USGS	07022000	1994-05-08	484000	A
USGS	07022000	1994-05-09	461000	A
USGS	07022000	1994-05-10	450000	A
USGS	07022000	1994-05-11	451000	A
USGS	07022000	1994-05-12	453000	A
USGS	07022000	1994-05-13	450000	A
USGS	07022000	1994-05-14	438000	A
USGS	07022000	1994-05-15	428000	A
USGS	07022000	1994-05-16	418000	A
USGS	07022000	1994-05-17	405000	A
USGS	07022000	1994-05-18	390000	A
USGS	07022000	1994-05-19	381000	A
USGS	07022000	1994-05-20	365000	A
USGS	07022000	1994-05-21	345000	A
USGS	07022000	1994-05-22	322000	A
USGS	07022000	1994-05-23	306000	A
USGS	07022000	1994-05-24	291000	A
USGS	07022000	1994-05-25	277000	A
USGS	07022000	1994-05-26	265000	A
USGS	07022000	1994-05-27	253000	A
USGS	07022000	1994-05-28	251000	A
USGS	07022000	1994-05-29	245000	A
USGS	07022000	1994-05-30	236000	A
USGS	07022000	1994-05-31	229000	A
USGS	07022000	1994-06-01	220000	A
USGS	07022000	1994-06-02	217000	A
USGS	07022000	1994-06-03	214000	A
USGS	07022000	1994-06-04	218000	A
USGS	07022000	1994-06-05	220000	A
USGS	07022000	1994-06-06	220000	A
USGS	07022000	1994-06-07	215000	A
USGS	07022000	1994-06-08	219000	A
USGS	07022000	1994-06-09	227000	A
USGS	07022000	1994-06-10	229000	A
USGS	07022000	1994-06-11	230000	A
USGS	07022000	1994-06-12	239000	A
USGS	07022000	1994-06-13	244000	A
USGS	07022000	1994-06-14	239000	A
USGS	07022000	1994-06-15	232000	A
USGS	07022000	1994-06-16	229000	A
USGS	07022000	1994-06-17	231000	A
USGS	07022000	1994-06-18	234000	A
USGS	07022000	1994-06-19	236000	A
USGS	07022000	1994-06-20	234000	A
USGS	07022000	1994-06-21	230000	A
USGS	07022000	1994-06-22	228000	A
USGS	07022000	1994-06-23	225000	A
USGS	07022000	1994-06-24	224000	A
USGS	07022000	1994-06-25	236000	A
USGS	07022000	1994-06-26	247000	A
USGS	07022000	1994-06-27	258000	A
USGS	07022000	1994-06-28	268000	A
USGS	07022000	1994-06-29	285000	A
USGS	07022000	1994-06-30	290000	A
USGS	07022000	1994-07-01	279000	A
USGS	07022000	1994-07-02	269000	A
USGS	07022000	1994-07-03	260000	A
USGS	07022000	1994-07-04	255000	A
USGS	07022000	1994-07-05	244000	A
USGS	07022000	1994-07-06	228000	A
USGS	07022000	1994-07-07	216000	A
USGS	07022000	1994-07-08	219000	A
USGS	07022000	1994-07-09	227000	A
USGS	07022000	1994-07-10	225000	A
USGS	07022000	1994-07-11	221000	A
USGS	07022000	1994-07-12	213000	A
USGS	07022000	1994-07-13	207000	A
USGS	07022000	1994-07-14	209000	A
USGS	07022000	1994-07-15	211000	A
USGS	07022000	1994-07-16	208000	A
USGS	07022000	1994-07-17	210000	A
USGS	07022000	1994-07-18	212000	A
USGS	07022000	1994-07-19	206000	A
USGS	07022000	1994-07-20	202000	A
USGS	07022000	1994-07-21	200000	A
USGS	07022000	1994-07-22	203000	A
USGS	07022000	1994-07-23	201000	A
USGS	07022000	1994-07-24	196000	A
USGS	07022000	1994-07-25	192000	A
USGS	07022000	1994-07-26	190000	A
USGS	07022000	1994-07-27	189000	A
USGS	07022000	1994-07-28	187000	A
USGS	07022000	1994-07-29	183000	A
USGS	07022000	1994-07-30	176000	A
USGS	07022000	1994-07-31	169000	A
USGS	07022000	1994-08-01	164000	A
USGS	07022000	1994-08-02	161000	A
USGS	07022000	1994-08-03	154000	A
USGS	07022000	1994-08-04	150000	A
USGS	07022000	1994-08-05	150000	A
USGS	07022000	1994-08-06	147000	A
USGS	07022000	1994-08-07	140000	A
USGS	07022000	1994-08-08	135000	A
USGS	07022000	1994-08-09	134000	A
USGS	07022000	1994-08-10	136000	A
USGS	07022000	1994-08-11	136000	A
USGS	07022000	1994-08-12	133000	A
USGS	07022000	1994-08-13	126000	A
USGS	07022000	1994-08-14	126000	A
USGS	07022000	1994-08-15	125000	A
USGS	07022000	1994-08-16	129000	A
USGS	07022000	1994-08-17	133000	A
USGS	07022000	1994-08-18	140000	A
USGS	07022000	1994-08-19	143000	A
USGS	07022000	1994-08-20	146000	A
USGS	07022000	1994-08-21	147000	A
USGS	07022000	1994-08-22	145000	A
USGS	07022000	1994-08-23	148000	A
USGS	07022000	1994-08-24	149000	A
USGS	07022000	1994-08-25	148000	A
USGS	07022000	1994-08-26	141000	A
USGS	07022000	1994-08-27	132000	A
USGS	07022000	1994-08-28	129000	A
USGS	07022000	1994-08-29	128000	A
USGS	07022000	1994-08-30	129000	A
USGS	07022000	1994-08-31	124000	A
USGS	07022000	1994-09-01	123000	A
USGS	07022000	1994-09-02	120000	A
USGS	07022000	1994-09-03	119000	A
USGS	07022000	1994-09-04	118000	A
USGS	07022000	1994-09-05	116000	A
USGS	07022000	1994-09-06	117000	A
USGS	07022000	1994-09-07	119000	A
USGS	07022000	1994-09-08	118000	A
USGS	07022000	1994-09-09	119000	A
USGS	07022000	1994-09-10	120000	A
USGS	07022000	1994-09-11	119000	A
USGS	07022000	1994-09-12	121000	A
USGS	07022000	1994-09-13	119000	A
USGS	07022000	1994-09-14	115000	A
USGS	07022000	1994-09-15	112000	A
USGS	07022000	1994-09-16	109000	A
USGS	07022000	1994-09-17	109000	A
USGS	07022000	1994-09-18	110000	A
USGS	07022000	1994-09-19	108000	A
USGS	07022000	1994-09-20	114000	A
USGS	07022000	1994-09-21	123000	A
